Timestamp(s),HostId,No# Tasks running,cpuUsage(CPU usage of all CPUs of the host in MHz),energyUsage(Power usage of the host in W)
2060,00000000-0000-0000-0000-000000000000,64,125440.0,2100
2060,00000000-0000-0000-0000-000000000001,64,125440.0,1906
2070,00000000-0000-0000-0000-000000000000,64,125440.0,2100
2070,00000000-0000-0000-0000-000000000001,64,125440.0,2050
2080,00000000-0000-0000-0000-000000000000,63,123480.0,2083
2080,00000000-0000-0000-0000-000000000001,64,125440.0,1943
2090,00000000-0000-0000-0000-000000000000,64,125440.0,2099
2090,00000000-0000-0000-0000-000000000001,64,125440.0,2025
2100,00000000-0000-0000-0000-000000000000,64,125440.0,2010
2100,00000000-0000-0000-0000-000000000001,64,125440.0,2025
2110,00000000-0000-0000-0000-000000000000,60,117600.0,1891
2110,00000000-0000-0000-0000-000000000001,64,125440.0,2025
2120,00000000-0000-0000-0000-000000000000,64,125440.0,2059
2120,00000000-0000-0000-0000-000000000001,64,125440.0,2025
2130,00000000-0000-0000-0000-000000000000,64,125440.0,2100
2130,00000000-0000-0000-0000-000000000001,64,125440.0,2064
2140,00000000-0000-0000-0000-000000000000,64,125440.0,2100
2140,00000000-0000-0000-0000-000000000001,64,125440.0,1916
2150,00000000-0000-0000-0000-000000000000,64,125440.0,2100
2150,00000000-0000-0000-0000-000000000001,64,125440.0,2050
2160,00000000-0000-0000-0000-000000000000,60,117600.0,2096
2160,00000000-0000-0000-0000-000000000001,64,125440.0,1948
2170,00000000-0000-0000-0000-000000000000,64,125440.0,2086
2170,00000000-0000-0000-0000-000000000001,64,125440.0,2025
2180,00000000-0000-0000-0000-000000000000,48,94080.0,2085
2180,00000000-0000-0000-0000-000000000001,64,125440.0,2025
2190,00000000-0000-0000-0000-000000000000,61,119560.0,1828
2190,00000000-0000-0000-0000-000000000001,64,125440.0,2025
2200,00000000-0000-0000-0000-000000000000,63,123480.0,2048
2200,00000000-0000-0000-0000-000000000001,64,125440.0,2025
2210,00000000-0000-0000-0000-000000000000,64,125440.0,2099
2210,00000000-0000-0000-0000-000000000001,64,125440.0,2049
2220,00000000-0000-0000-0000-000000000000,64,125440.0,2100
2220,00000000-0000-0000-0000-000000000001,64,125440.0,1926
2230,00000000-0000-0000-0000-000000000000,64,125440.0,2100
2230,00000000-0000-0000-0000-000000000001,64,125440.0,2050
